station;Date;Pression-mer;varia-pres-3h;Direc_ vent_M_10min;Vitesse_vent_moyen 10 mn;Température;Humidité;Visibilité horizontale;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Pression station;Variation de pression en 24 heures;Température minimale sur 12 heures;Température maximale sur 12 heures;Température minimale du sol sur 12 heures;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Précipitations_ 6hrs;Précipitations_12hrs;Précipitations24hrs;Nébulosité couche nuageuse 1;Coordonnees;lieu
7643;2017-05-02 02:00:00+02:00;101970;-40;260;2,4;283,85;68;60000;100;8;4320;101870;560;;;284.550000;3.300000;4.300000;-10;0.000000;0;-0,1;8;43.577, 3.963167;MONTPELLIER
7643;2017-05-09 14:00:00+02:00;101070;-180;20;6,4;294,25;33;22430;;0;;100980;-490;;;285.350000;11.100000;12.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-15 22:00:00+01:00;103500;30;30;2,5;284,65;95;5180;100;7;450;103400;400;;;283.850000;3.100000;3.100000;-10;0.600000;0,6;4,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-05-12 08:00:00+02:00;100360;40;50;4,4;289,05;89;12330;100;8;250;100270;110;288.550000;289.850000;288.650000;7.000000;7.000000;-10;0.000000;0;2,6;8;43.577, 3.963167;MONTPELLIER
7643;2017-07-02 20:00:00+02:00;101950;20;300;9,2;299,45;41;26700;;1;2250;101860;190;293.350000;301.350000;294.050000;14.400000;14.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-05 23:00:00+02:00;101920;70;40;1,5;294,05;81;41210;;0;;101830;-20;;;293.550000;2.400000;2.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-06 02:00:00+02:00;101910;-10;360;2,5;292,35;83;31980;;0;;101820;-30;;;291.950000;2.900000;2.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-06 14:00:00+02:00;102010;30;150;4,3;299,55;58;44310;;0;;101920;0;;;289.950000;5.800000;6.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-14 20:00:00+02:00;101460;-20;20;6,1;305,15;24;60000;;0;;101370;60;296.350000;307.450000;297.750000;8.700000;11.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-16 05:00:00+02:00;101960;100;320;2;295,95;43;60000;;0;;101870;130;;;293.950000;3.000000;4.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-17 20:00:00+02:00;101850;-130;150;1,8;296,45;77;48720;;0;;101760;20;295.050000;300.550000;297.850000;3.600000;4.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-11 07:00:00+01:00;101820;-80;20;3,9;282,05;62;50000;60;0;7100;101720;-340;281.650000;292.950000;280.250000;4.900000;5.400000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-03-14 01:00:00+01:00;102750;70;290;1,3;284,05;81;30410;;0;;102650;1250;;;282.450000;2.300000;4.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-17 01:00:00+01:00;102240;-60;30;2,1;284,55;95;2810;100;8;150;102140;-320;;;282.250000;3.100000;3.600000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-03-18 13:00:00+01:00;101890;-110;280;7;292,15;45;40000;90;1;;101800;-250;;;283.350000;9.900000;10.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-19 13:00:00+01:00;101420;-200;280;3,2;297,05;41;52110;60;1;3000;101330;-470;;;282.950000;6.000000;7.600000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-24 01:00:00+01:00;101540;120;140;3,4;286,55;83;44580;100;8;1750;101440;570;;;283.950000;4.600000;6.600000;-10;0.000000;1,8;1,8;4;43.577, 3.963167;MONTPELLIER
7643;2017-03-27 05:00:00+02:00;101990;20;40;2,7;282,35;100;1610;90;7;80;101890;110;;;283.050000;3.500000;5.300000;-10;0.200000;0,2;0,2;6;43.577, 3.963167;MONTPELLIER
7643;2017-03-28 14:00:00+02:00;102610;-80;180;3,7;289,95;67;19290;10;0;8000;102510;270;;;283.550000;5.300000;5.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-29 23:00:00+02:00;102550;160;280;0,8;287,05;70;30000;0;0;;102450;60;;;285.650000;1.500000;1.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-19 08:00:00+02:00;101680;20;40;3;294,15;80;33340;100;8;250;101590;-190;292.750000;297.150000;293.450000;4.300000;4.400000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-07-20 23:00:00+02:00;101200;0;300;3,2;298,25;68;40250;;1;4560;101110;-270;;;297.050000;4.400000;5.500000;-10;0.000000;0;1,4;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-21 02:00:00+02:00;101220;20;20;2,5;296,45;66;60000;;0;;101130;-330;;;295.550000;4.100000;6.500000;-10;0.000000;0;1,4;;43.577, 3.963167;MONTPELLIER
7643;2017-07-23 14:00:00+02:00;101710;-90;150;4,7;303,25;44;50300;;0;;101620;260;;;295.650000;6.200000;6.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-23 17:00:00+02:00;101510;-200;260;7,9;305,85;34;19990;;0;;101420;60;;;295.650000;11.600000;11.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-27 11:00:00+02:00;101340;-20;270;2,6;300,45;42;47410;100;8;4560;101250;0;;;293.150000;4.000000;5.100000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-07-27 20:00:00+02:00;101110;40;280;8;305,25;34;36550;;1;3240;101020;0;294.650000;307.150000;296.050000;10.200000;10.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-31 14:00:00+02:00;101390;-60;180;2,7;301,25;63;19590;;0;;101300;-130;;;293.550000;4.800000;6.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-03 17:00:00+02:00;101490;-100;200;3,6;301,65;70;19440;;0;;101400;-280;;;295.850000;5.600000;5.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-24 01:00:00+01:00;101360;-20;350;1,9;282,45;93;1600;;0;;101260;-470;;;284.450000;2.600000;2.600000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-02-24 04:00:00+01:00;101260;-100;0;0;282,05;93;5560;90;0;;101160;-430;;;283.850000;1.000000;1.800000;-10;0.000000;0;0,2;7;43.577, 3.963167;MONTPELLIER
7643;2017-02-28 10:00:00+01:00;100700;-10;220;4,9;285,15;77;37100;100;6;2250;100600;-790;;;283.650000;6.700000;6.700000;-10;0.000000;0,2;0,6;6;43.577, 3.963167;MONTPELLIER
7643;2017-03-03 10:00:00+01:00;101420;-20;130;7,1;285,25;93;15140;100;8;450;101320;-540;;;282.750000;11.700000;11.700000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-03-04 16:00:00+01:00;100370;330;260;7,2;285,85;54;60000;75;4;1250;100270;-690;;;282.350000;10.300000;12.500000;-10;0.000000;14,4;14,8;4;43.577, 3.963167;MONTPELLIER
7643;2017-03-05 04:00:00+01:00;101130;40;270;8;279,95;77;30000;40;2;1250;101030;1540;;;281.350000;9.700000;10.000000;-10;-0.100000;-0,1;14,4;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-07 07:00:00+01:00;101940;80;310;7;282,95;49;60000;40;1;1750;101840;580;282.750000;286.750000;280.350000;14.300000;14.300000;-10;0.000000;0;0,4;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-10 01:00:00+01:00;102290;20;320;2,9;284,45;68;51190;;0;;102190;-210;;;281.150000;3.500000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-11 08:00:00+02:00;101950;110;290;10;291,35;52;57810;;0;;101850;-40;290.350000;295.650000;289.750000;14.200000;14.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-11 11:00:00+02:00;101990;50;330;6,7;294,95;40;29340;;1;2250;101900;60;;;289.750000;10.800000;12.800000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-08-13 14:00:00+02:00;101820;-120;220;5,2;299,95;39;17640;;0;;101730;-130;;;291.750000;7.600000;7.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-14 23:00:00+02:00;102040;150;130;4;294,15;92;13420;90;7;800;101950;240;;;295.550000;5.200000;5.200000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-08-22 20:00:00+02:00;101680;-70;190;2,8;295,75;84;35640;;0;;101590;-60;292.950000;300.850000;293.150000;4.100000;4.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-24 17:00:00+02:00;101850;-40;140;6;297,05;84;17670;;3;450;101760;290;;;295.650000;7.500000;8.800000;-10;0.000000;-0,1;-0,1;1;43.577, 3.963167;MONTPELLIER
7643;2017-08-24 23:00:00+02:00;101930;110;130;2,9;294,65;98;490;101;9;30;101840;260;;;296.150000;3.700000;4.700000;-10;0.000000;0;-0,1;0;43.577, 3.963167;MONTPELLIER
7643;2017-08-30 14:00:00+02:00;101360;-90;140;4,4;300,25;75;19800;;3;3600;101270;-140;;;298.050000;6.000000;6.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-08-30 17:00:00+02:00;101260;-100;160;3,6;300,15;67;17130;;1;5580;101170;-150;;;298.050000;6.500000;8.100000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-04 08:00:00+02:00;102000;40;290;3,5;285,15;71;44470;;0;;101900;-40;284.650000;291.450000;284.750000;4.400000;4.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-06 23:00:00+02:00;102010;220;350;3,8;287,55;46;51630;;0;;101910;30;;;286.050000;6.300000;6.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-07 23:00:00+02:00;102010;120;250;1,6;286,95;65;30680;;0;;101910;0;;;285.350000;2.300000;2.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-13 14:00:00+02:00;101470;-180;190;3,4;295,05;37;19970;;0;;101380;-520;;;282.450000;4.500000;5.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-11 23:00:00+02:00;101720;60;220;2,5;295,95;79;49950;;0;;101630;-30;;;295.550000;3.300000;4.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-20 11:00:00+02:00;102000;30;100;4,5;300,05;66;19610;;2;450;101910;-140;;;293.950000;6.200000;6.600000;-10;0.000000;0;0;2;43.577, 3.963167;MONTPELLIER
7643;2017-06-21 17:00:00+02:00;101590;-70;170;3,2;297,55;82;14430;100;8;250;101500;-230;;;296.550000;5.000000;6.700000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-21 23:00:00+02:00;101700;70;0;0;295,75;88;10460;100;8;250;101610;-50;;;296.850000;1.300000;2.300000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-05-30 02:00:00+02:00;101660;-10;360;1,7;289,35;72;40050;;5;5700;101560;-210;;;292.350000;2.300000;2.300000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-06-02 11:00:00+02:00;101940;-10;120;1,8;296,85;67;19140;;5;1250;101850;-110;;;289.450000;2.900000;3.600000;-10;0.000000;0;1,4;5;43.577, 3.963167;MONTPELLIER
7643;2017-01-09 07:00:00+01:00;102690;-60;40;3,5;272,95;71;40000;0;0;;102590;90;272.950000;281.650000;275.250000;4.200000;5.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-14 07:00:00+01:00;101980;30;290;4,9;277,85;56;60000;75;3;3300;101880;670;277.750000;279.950000;277.350000;6.900000;7.100000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-02-04 16:00:00+01:00;101070;70;310;7,4;288,95;40;50000;90;1;1750;100970;-60;;;280.850000;11.500000;15.800000;-10;0.000000;0,2;0,2;1;43.577, 3.963167;MONTPELLIER
7643;2017-02-03 13:00:00+01:00;101120;-120;40;3,7;281,65;85;59280;100;5;450;101020;-120;;;281.250000;5.900000;7.900000;-10;0.000000;0;1;3;43.577, 3.963167;MONTPELLIER
7643;2017-01-04 16:00:00+01:00;101970;-220;240;2;284,05;39;60000;0;0;;101870;-320;;;275.650000;2.600000;2.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-20 01:00:00+01:00;102770;-20;20;4,5;273,05;63;14170;;1;1750;102670;270;;;273.850000;7.000000;7.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-01-22 04:00:00+01:00;101990;-120;20;4,3;277,15;50;24470;90;7;4400;101890;-500;;;276.150000;6.400000;6.600000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-01-24 13:00:00+01:00;102040;-100;30;2,6;279,85;43;10450;;0;;101940;110;;;274.350000;4.100000;5.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-01-16 07:00:00+01:00;101810;-100;330;2,2;274,15;63;30000;90;7;2700;101710;-170;271.250000;277.950000;274.950000;2.500000;4.000000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-01-26 19:00:00+01:00;101810;50;10;3,1;277,05;94;11290;40;3;800;101710;-420;274.550000;280.150000;275.750000;3.900000;5.700000;-10;1.000000;7,9;17,3;2;43.577, 3.963167;MONTPELLIER
7643;2017-08-11 23:00:00+02:00;102120;170;310;7,3;292,75;52;60000;;0;;102030;180;;;292.150000;12.100000;12.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-13 11:00:00+02:00;101940;70;20;3,8;299,45;40;60000;;0;;101850;-170;;;291.750000;5.700000;8.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-14 02:00:00+02:00;101790;-10;50;1,8;292,85;72;60000;;0;;101700;-150;;;293.150000;2.200000;2.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-19 11:00:00+02:00;101910;10;360;4,7;298,95;41;60000;;0;;101820;280;;;293.950000;7.400000;8.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-20 20:00:00+02:00;101850;-20;30;5,3;301,95;23;56830;;0;;101760;110;290.650000;304.050000;291.450000;8.800000;8.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-24 08:00:00+02:00;101780;90;50;4,5;295,55;87;14360;90;7;250;101690;100;295.150000;296.950000;295.650000;5.900000;6.400000;-10;-0.100000;-0,1;-0,1;7;43.577, 3.963167;MONTPELLIER
7643;2017-08-30 08:00:00+02:00;101420;80;110;4,5;297,45;91;10260;100;8;250;101330;30;297.250000;298.150000;298.050000;5.700000;6.100000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-07-18 20:00:00+02:00;101700;-90;150;1,2;297,05;64;53670;;0;;101610;-150;293.350000;299.650000;296.350000;2.100000;3.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-26 20:00:00+02:00;101110;50;300;9;301,65;35;38470;;1;2250;101020;-60;294.350000;304.650000;294.950000;12.800000;13.400000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-07-31 02:00:00+02:00;101480;10;20;2,5;293,45;81;38000;;0;;101390;-110;;;293.850000;2.700000;2.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-08-01 11:00:00+02:00;101470;170;140;5,7;299,25;73;17400;;1;1250;101380;20;;;295.450000;8.400000;8.500000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-08-02 05:00:00+02:00;101790;-10;20;2,3;294,05;93;5790;;0;;101700;480;;;294.250000;2.800000;2.800000;-10;0.000000;-0,1;-0,1;;43.577, 3.963167;MONTPELLIER
7643;2017-09-04 14:00:00+02:00;101670;10;190;3,2;298,45;40;33090;;0;;101580;240;;;290.750000;4.700000;5.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-06 20:00:00+02:00;101730;10;310;6,4;298,95;35;57960;;0;;101640;-160;294.950000;303.950000;294.550000;10.500000;13.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-07 20:00:00+02:00;101380;50;310;8,9;296,75;36;59970;;5;5700;101290;-350;288.650000;301.950000;289.050000;12.200000;12.200000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-09-09 20:00:00+02:00;100440;-80;250;2,8;292,05;59;60000;;3;4980;100350;-560;289.650000;293.650000;291.750000;4.100000;5.400000;-10;-0.100000;-0,1;-0,1;3;43.577, 3.963167;MONTPELLIER
7643;2017-09-27 23:00:00+02:00;102430;110;10;1,8;288,35;81;13110;;0;;102330;280;;;288.350000;2.300000;2.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-09-28 02:00:00+02:00;102450;20;20;2,3;286,95;81;13920;;0;;102350;280;;;287.050000;2.800000;2.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-10-04 17:00:00+02:00;102380;-90;200;2,8;296,65;52;30420;;1;7500;102290;550;;;285.150000;3.900000;4.000000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-10-08 17:00:00+02:00;101620;-200;200;3,2;297,55;39;59970;;0;;101530;-460;;;280.250000;4.900000;5.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-14 16:00:00+01:00;102810;-90;210;3;292,95;38;19280;90;0;;102710;560;;;279.550000;4.400000;4.900000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-03-15 10:00:00+01:00;102820;70;30;3,9;288,65;45;20000;0;0;;102720;-140;;;280.550000;6.000000;6.000000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-18 10:00:00+01:00;102010;50;290;4,3;289,75;51;70000;90;1;;101910;-270;;;282.750000;6.800000;7.700000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-21 07:00:00+01:00;101370;40;350;2,2;282,05;87;60000;90;7;1250;101270;-80;281.050000;287.650000;281.350000;2.500000;2.600000;-10;0.000000;0;0;7;43.577, 3.963167;MONTPELLIER
7643;2017-03-21 16:00:00+01:00;101130;-170;250;6,2;290,35;49;50000;90;0;;101040;-140;;;281.350000;7.900000;8.500000;-10;0.000000;0;0;6;43.577, 3.963167;MONTPELLIER
7643;2017-03-23 13:00:00+01:00;100940;20;150;7,5;288,55;86;10000;100;7;450;100850;-260;;;285.850000;9.700000;10.200000;-10;0.000000;0;0;3;43.577, 3.963167;MONTPELLIER
7643;2017-03-25 01:00:00+01:00;101670;70;20;5;284,75;85;32740;;3;4020;101570;130;;;284.450000;6.400000;6.400000;-10;-0.100000;19,4;42,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-25 16:00:00+01:00;101780;-50;120;7;286,85;75;19920;100;5;800;101680;150;;;283.950000;9.100000;9.400000;-10;0.000000;14,4;15,6;5;43.577, 3.963167;MONTPELLIER
7643;2017-03-29 14:00:00+02:00;102510;-80;10;4,1;295,75;37;46710;0;0;;102420;-90;;;283.450000;6.700000;8.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-03-30 14:00:00+02:00;102550;-70;150;3,2;292,45;61;19380;10;0;;102450;30;;;283.650000;4.000000;4.000000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-01 02:00:00+02:00;101660;-150;130;5,1;287,45;85;19590;100;8;450;101560;-770;;;287.050000;6.500000;6.500000;-10;0.000000;0;0,2;2;43.577, 3.963167;MONTPELLIER
7643;2017-04-26 11:00:00+02:00;100840;100;280;2;287,05;75;53570;100;8;2250;100740;-410;;;286.450000;2.700000;3.800000;-10;-0.100000;4,6;21,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-27 08:00:00+02:00;101350;110;340;1,5;281,75;75;60000;;3;3780;101250;610;280.550000;285.650000;283.550000;2.100000;3.100000;-10;0.000000;-0,1;-0,1;3;43.577, 3.963167;MONTPELLIER
7643;2017-04-28 02:00:00+02:00;101540;20;310;6,7;281,25;52;60000;;0;;101440;200;;;281.550000;9.200000;9.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-01 14:00:00+02:00;101690;0;290;10,7;289,45;39;19930;;0;;101590;620;;;281.850000;15.200000;15.500000;-10;0.000000;-0,1;7,3;;43.577, 3.963167;MONTPELLIER
7643;2017-05-08 14:00:00+02:00;101560;-110;10;6,2;295,85;34;19820;;0;;101470;-240;;;286.350000;10.100000;10.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-09 08:00:00+02:00;101280;-120;20;7,6;286,45;44;38040;;0;;101180;-470;283.250000;293.150000;285.350000;11.500000;11.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-09 17:00:00+02:00;101670;-60;200;4,1;296,75;55;28550;;0;;101580;-140;;;289.550000;5.700000;6.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-20 17:00:00+02:00;101820;-150;150;3,8;298,95;76;29370;;0;;101730;-210;;;294.650000;5.500000;5.500000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-28 11:00:00+02:00;100450;-60;240;3,8;295,85;62;56980;100;8;2250;100360;-480;;;290.550000;5.100000;10.100000;-10;0.000000;0;13,8;8;43.577, 3.963167;MONTPELLIER
7643;2017-06-30 14:00:00+02:00;101210;-60;180;5,2;294,95;51;34760;;5;2250;101120;460;;;286.650000;7.300000;9.300000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
7643;2017-07-03 05:00:00+02:00;102140;-50;310;1,5;292,15;66;60000;;0;;102050;170;;;290.850000;2.400000;5.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-04 05:00:00+02:00;101920;-40;310;2,2;294,55;56;60000;;0;;101830;-220;;;292.950000;2.900000;6.100000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-04 23:00:00+02:00;101940;140;140;4;293,45;89;36870;;0;;101850;-10;;;293.750000;4.800000;4.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-05 02:00:00+02:00;101940;0;30;2,4;291,55;89;12650;;0;;101850;-20;;;292.050000;3.100000;3.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-07-08 05:00:00+02:00;101630;-90;10;1,1;293,15;85;22800;100;8;7140;101540;-300;;;293.150000;1.400000;1.700000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-07-10 14:00:00+02:00;101300;10;190;4,5;301,95;49;52600;;0;;101210;90;;;292.850000;6.700000;7.200000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-17 11:00:00+02:00;102260;-40;100;1,5;296,05;47;19960;;0;;102170;-400;;;289.450000;2.800000;3.900000;-10;0.000000;0,2;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-05-19 20:00:00+02:00;101840;110;290;9,1;292,15;39;18150;;0;;101750;480;287.150000;295.250000;288.550000;12.900000;14.400000;-10;0.000000;0;1;;43.577, 3.963167;MONTPELLIER
7643;2017-05-21 08:00:00+02:00;102180;-20;290;2,4;288,95;56;57440;;0;;102080;-30;285.750000;294.550000;288.150000;3.300000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-25 02:00:00+02:00;101620;-100;350;2,8;294,25;65;59840;;0;;101530;-310;;;293.350000;3.600000;4.700000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-26 20:00:00+02:00;101710;-30;170;2,7;294,15;74;19990;;0;;101620;250;291.150000;297.150000;293.650000;4.100000;5.400000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-27 05:00:00+02:00;101880;30;10;3;288,05;87;16440;;0;;101780;260;;;291.450000;3.600000;3.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-05-27 11:00:00+02:00;102000;20;80;2,5;297,85;55;19730;;0;;101910;230;;;291.050000;3.700000;4.800000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-06-01 08:00:00+02:00;102030;90;40;2,5;292,85;85;13940;100;8;150;101940;90;291.150000;295.950000;290.150000;3.800000;3.800000;-10;0.000000;0;0;8;43.577, 3.963167;MONTPELLIER
7643;2017-04-05 05:00:00+02:00;101820;-70;290;5,5;287,25;52;60000;;1;7440;101720;-140;;;285.350000;7.400000;7.700000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-13 17:00:00+02:00;101260;-210;150;3,7;295,35;55;31160;;0;;101170;-530;;;282.450000;4.500000;5.600000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-14 11:00:00+02:00;101590;60;190;1,5;294,45;44;60000;;0;;101500;-60;;;283.650000;2.200000;2.300000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-04-15 05:00:00+02:00;101710;10;290;4,3;289,35;54;60000;;2;6180;101610;230;;;286.450000;5.900000;7.900000;-10;0.000000;0;0;1;43.577, 3.963167;MONTPELLIER
7643;2017-04-20 05:00:00+02:00;102570;50;10;4,7;279,75;43;60000;;0;;102470;490;;;279.950000;7.800000;7.800000;-10;0.000000;0;0,2;;43.577, 3.963167;MONTPELLIER
7643;2017-04-22 02:00:00+02:00;102750;-60;360;1,6;280,85;75;22100;;0;;102650;0;;;282.850000;1.900000;2.900000;-10;0.000000;0;0;;43.577, 3.963167;MONTPELLIER
7643;2017-02-21 16:00:00+01:00;101990;-210;300;4,7;294,45;42;45000;50;0;8000;101900;-260;;;281.450000;7.500000;9.000000;-10;0.000000;0;0;4;43.577, 3.963167;MONTPELLIER
7643;2017-03-02 10:00:00+01:00;101960;80;120;2;285,55;78;19790;;1;1750;101860;50;;;281.450000;3.200000;3.200000;-10;0.200000;0,2;0,2;1;43.577, 3.963167;MONTPELLIER
7643;2017-03-05 22:00:00+01:00;101520;70;280;5,2;284,85;63;15000;25;0;7500;101420;580;;;282.650000;6.400000;8.400000;-10;0.000000;0,2;0,2;2;43.577, 3.963167;MONTPELLIER
7643;2017-03-06 13:00:00+01:00;100950;-310;240;6,9;292,15;60;35000;50;4;450;100860;-480;;;282.250000;10.200000;11.800000;-10;0.400000;0,6;0,6;1;43.577, 3.963167;MONTPELLIER
7643;2017-12-17 16:00:00+01:00;102580;-40;290;6,6;283,05;45;31440;;5;1750;102480;910;;;275.450000;9.200000;12.900000;-10;0.000000;0;0;5;43.577, 3.963167;MONTPELLIER
